Date,AAPL,PG,S&P500
2015-07-07,28.091245651245117,61.019187927246094,2081.340087890625
2015-07-08,27.393938064575195,60.47410202026367,2046.6800537109375
2015-07-09,26.835195541381836,60.22769546508789,2051.31005859375
2015-07-10,27.552616119384766,60.444252014160156,2076.6201171875
2015-07-13,28.084550857543945,61.16104507446289,2099.60009765625
2015-07-14,28.073368072509766,61.25812911987305,2108.949951171875
2015-07-15,28.343795776367188,61.340267181396484,2107.39990234375
2015-07-16,28.721506118774414,61.452274322509766,2124.2900390625
2015-07-17,28.96959114074707,61.4074592590332,2126.639892578125
2015-07-20,29.517154693603516,61.370121002197266,2128.280029296875
2015-07-21,29.22213363647461,60.95198440551758,2119.2099609375
2015-07-22,27.9862003326416,60.8488655090332,2114.14990234375
2015-07-23,27.97279167175293,60.750999450683594,2102.14990234375
2015-07-24,27.825286865234375,60.44232940673828,2079.64990234375
2015-07-27,27.438636779785156,60.20142364501953,2067.639892578125
2015-07-28,27.57496452331543,60.397178649902344,2093.25
2015-07-29,27.487804412841797,60.69076156616211,2108.570068359375
2015-07-30,27.349239349365234,58.25923156738281,2108.6298828125
2015-07-31,27.110103607177734,57.73979949951172,2103.840087890625
2015-08-03,26.47089958190918,57.51394271850586,2098.0400390625
2015-08-04,25.621620178222656,57.145084381103516,2093.320068359375
2015-08-05,25.791475296020508,57.039669036865234,2099.840087890625
2015-08-06,25.847593307495117,57.01710510253906,2083.56005859375
2015-08-07,25.935150146484375,56.82136917114258,2077.570068359375
2015-08-10,26.878089904785156,57.49887466430664,2104.179931640625
2015-08-11,25.47940444946289,57.37845230102539,2084.070068359375
2015-08-12,25.872289657592773,57.506439208984375,2086.050048828125
2015-08-13,25.85208511352539,57.04721450805664,2083.389892578125
2015-08-14,26.033939361572266,56.92677688598633,2091.5400390625
2015-08-17,26.30335235595703,56.85900115966797,2102.43994140625
2015-08-18,26.155174255371094,56.55788040161133,2096.919921875
2015-08-19,25.820661544799805,55.797569274902344,2079.610107421875
2015-08-20,25.290815353393555,55.63948440551758,2035.72998046875
2015-08-21,23.743955612182617,54.0811767578125,1970.8900146484375
2015-08-24,23.15125846862793,52.04861068725586,1893.2099609375
2015-08-25,23.29045295715332,51.506595611572266,1867.6099853515625
2015-08-26,24.62627410888672,53.37354278564453,1940.510009765625
2015-08-27,25.351438522338867,53.81016540527344,1987.6600341796875
2015-08-28,25.434511184692383,53.606910705566406,1988.8699951171875
2015-08-31,25.315515518188477,53.200401306152344,1972.1800537109375
2015-09-01,24.18399429321289,51.867958068847656,1913.8499755859375
2015-09-02,25.22121810913086,52.55299377441406,1948.8599853515625
2015-09-03,24.77893829345703,52.6433219909668,1951.1300048828125
2015-09-04,24.531986236572266,51.76255798339844,1921.219970703125
2015-09-08,25.214488983154297,52.68097686767578,1969.4100341796875
2015-09-09,24.729551315307617,51.55177688598633,1942.0400390625
2015-09-10,25.272851943969727,51.43131637573242,1952.2900390625
2015-09-11,25.641054153442383,51.506595611572266,1961.050048828125
2015-09-14,25.888010025024414,51.2355842590332,1953.030029296875
2015-09-15,26.105785369873047,52.281982421875,1978.0899658203125
2015-09-16,26.134971618652344,52.77130126953125,1995.31005859375
2015-09-17,25.575942993164062,52.876705169677734,1990.199951171875
2015-09-18,25.470420837402344,52.65086364746094,1958.030029296875
2015-09-21,25.865564346313477,53.18536376953125,1966.969970703125
2015-09-22,25.45920181274414,52.839054107666016,1942.739990234375
2015-09-23,25.665748596191406,52.891754150390625,1938.760009765625
2015-09-24,25.818405151367188,53.71982192993164,1932.239990234375
2015-09-25,25.75330924987793,54.70600128173828,1931.3399658203125
2015-09-28,25.243671417236328,54.02847671508789,1881.77001953125
2015-09-29,24.484834671020508,54.412418365478516,1884.0899658203125
2015-09-30,24.763229370117188,54.15644836425781,1920.030029296875
2015-10-01,24.60157585144043,54.16398620605469,1923.8199462890625
2015-10-02,24.781185150146484,54.517784118652344,1951.3599853515625
2015-10-05,24.870994567871094,55.12004852294922,1987.050048828125
